7.547548195062442344e-01,8.891007329162674555e-01,9.674347793942272844e-01,1.224718410004401070e+00,1.420593104599620293e+00,1.183479163963616188e+00,1.129989973409180948e+00,9.988290621002083869e-01,9.273415425600032291e-01,8.284850168684386729e-01
2.044036193263299772e+00,2.362218294867853174e+00,2.575834834035505949e+00,2.901561855973964654e+00,3.193133171938267623e+00,3.431117766443726236e+00,3.626986791367427188e+00,3.827529556945724831e+00,3.999309623983676065e+00,4.196634846615193482e+00
8.002858701786713658e-01,1.124339219702331638e+00,1.213752417862919541e+00,1.010831200798577578e+00,1.121616002857169336e+00,1.013388466069256255e+00,1.229958068013284445e+00,1.406558368675699278e+00,1.550079318492205482e+00,1.754612095109153280e+00
3.098209264368804172e-01,3.958698005907710371e-01,3.581978815225596025e-01,5.969208155832218532e-01,7.091974000014749091e-01,9.207813006814212775e-01,1.155827618342105678e+00,1.370991384749808528e+00,1.580378467423204869e+00,1.776937815672988696e+00
1.052813640836095521e+00,7.818373683303534438e-01,9.383653318145298572e-01,9.770851888173525124e-01,1.309549310855291360e+00,1.600286056068246809e+00,1.723017556081900548e+00,1.906237782771121880e+00,2.020883422068541879e+00,2.185267633368021212e+00
1.628650546672388011e-01,7.729608318229546082e-01,1.046168710844671335e+00,2.288461485924313976e+00,3.037122580189037357e+00,3.839982484228161574e+00,3.276491010567217810e+00,2.695222354315125024e+00,1.919058069731104821e+00,1.107718164138401518e+00
1.100501731191163790e+00,8.351130592850795065e-01,1.163464886422981737e+00,1.325076249632552994e+00,9.928386447307836482e-01,1.030602055399731931e+00,1.099226945332996364e+00,9.357416007489440801e-01,8.334163084901545782e-01,1.084155452702338263e+00
3.803157098675621350e-01,6.551695726234482153e-01,1.102975536318594463e+00,1.540849406104769281e+00,1.953336034374462127e+00,2.315209394397720999e+00,2.684888365751417094e+00,2.991951705211572055e+00,3.241201698772642636e+00,3.454825445221333169e+00
7.767134410106645293e-01,1.864239135761198707e-01,4.647911278479522346e-01,6.928108753715755963e-02,3.431149666287343636e-01,1.915189345171028346e-01,5.044650740897214103e-01,6.989815745956586834e-01,4.108105886936692652e-01,5.692348559807421937e-01
6.720186985858173090e-01,8.006192143973749342e-01,8.990044058884214540e-01,8.513900477354969798e-01,7.813546528032080385e-01,7.320378119666985928e-01,6.798324853749504459e-01,7.143448714045078640e-01,8.119513042351222953e-01,9.261804758611544841e-01
7.667658886392034745e-01,1.103673479844389682e+00,1.374486846403080831e+00,1.645013739844045642e+00,1.681066298906104706e+00,1.630448171444207839e+00,2.233205946804624809e+00,2.803176922577067742e+00,3.745454353961652494e+00,4.832168916572815220e+00
2.075841881185800819e+00,2.258898787064880231e+00,2.357355342041809632e+00,2.281779333340469673e+00,2.420695350900627929e+00,2.506718797315922398e+00,2.686372352216943593e+00,2.876045396004176968e+00,3.214269232884709560e+00,3.513512591822349762e+00
9.115643350298582304e-01,4.769390606716126801e-01,1.360786532449668185e-01,5.308585977550640544e-01,6.772219887598562860e-01,1.204167380123157605e+00,1.443536387725580017e+00,1.362870188103401992e+00,1.387525645805043562e+00,1.670252610694734630e+00
7.606182376710612925e-01,6.468402917368265559e-01,1.052561556560232647e+00,1.088161888441176117e+00,1.538125613911131229e+00,1.750880518268228991e+00,2.285742296078688174e+00,2.504768087763695750e+00,2.965933198272930227e+00,3.279698597747711553e+00
5.927167544135959476e-01,5.855723996739623516e-01,1.038419386776369802e+00,1.096473603856878754e+00,1.500401925761470023e+00,1.721198385208823511e+00,1.343008655075113467e+00,1.378153048672207559e+00,1.244575770582209140e+00,1.561921193025693544e+00
1.639273646011015773e+00,1.094761805507791230e+00,1.094451135368376349e+00,5.751463070734892380e-01,4.227692699274392812e-02,5.670773396136069566e-02,1.535103510111302527e-01,3.674465705438422769e-01,8.269753766709990739e-01,1.223367253600718518e+00
3.838369043663611979e-01,5.467724150128847604e-01,3.463027486675006039e-01,3.214500947535354203e-01,2.810974850730911800e-01,1.113479904158134470e-01,3.457354144780536709e-01,5.053063276330930220e-01,7.799874874552932269e-01,8.198767060004874541e-01
