3.161407851317759032e-01,2.499868746417181209e-01,3.490172195569248292e-01,2.682824095629654515e-01,3.944465258115875117e-01,2.246809189618296509e-01,1.653100767881516553e-01,2.246809189618296509e-01,2.703587649732863696e-01,1.653100767881516553e-01,1.653793271285078359e-01,3.378810029479444310e-01,6.040740642708373187e-01,8.771403303046281241e-01,9.471433860309138586e-01,7.514210962362252166e-01,6.773136326786446393e-01,4.911554256415744391e-01,5.837696485107909394e-01,4.979295020824194284e-01
3.430017881196051333e-01,2.423535755175872941e-01,2.739610347063390905e-01,1.620712654838116773e-01,2.649775913210272171e-01,2.782408385708081133e-01,3.051883462770981770e-01,2.584861572098893223e-01,2.432266483024393688e-01,1.922551952940283748e-01,3.890220341578669583e-01,5.796297336546625267e-01,7.741613982234974989e-01,9.746573532168489873e-01,1.173532628871874817e+00,1.371912370012735582e+00,1.570632442279750407e+00,1.771181523910321909e+00,1.970828291181272007e+00,2.169205025319641766e+00
5.434042776150285192e-01,3.204233040941690258e-01,1.858151488355327396e-01,3.031962399819030929e-01,2.733884440514152137e-01,3.715761464248045209e-01,3.835192886381373900e-01,3.188494452688165892e-01,2.399860135836916486e-01,4.767852459650043229e-01,3.467619745731648218e-01,4.866954137738244146e-01,6.455592601991844148e-01,3.858105285182082955e-01,4.807280719926924073e-01,5.723842649663364313e-01,4.756784730142373241e-01,7.569142687681192916e-01,9.103674221215695139e-01,1.076089816594469895e+00
3.715054757363103755e-01,3.135862612368418012e-01,4.505358938401330393e-01,3.052922247492603214e-01,3.296815756423829291e-01,6.039489700188102050e-01,2.820093979237795478e-01,4.107445091810286164e-01,6.050883359700557351e-01,2.142333202229706746e-01,1.426472958826358328e-01,2.802769756394010159e-01,4.540026158257704503e-01,6.370966690647705821e-01,8.345814110479718995e-01,1.032682411568181635e+00,1.232305487391209597e+00,1.431550085440709941e+00,1.630541569015537373e+00,1.830260874647165359e+00
1.876448272007091855e-01,1.123910038811403306e-01,4.282984488877121798e-01,3.828575768243284716e-01,2.786999692234871651e-01,1.043068960272582474e-01,1.206294581757858808e-01,1.043068960272582474e-01,1.206294581757858808e-01,1.043068960272582474e-01,2.875436966910311365e-01,1.663331723533122142e-01,3.200180849360567681e-01,1.014942224983503283e-01,3.773233401777246754e-01,5.250819002985912531e-01,7.056184321085861022e-01,8.513675560831560629e-01,1.053231379455293215e+00,1.255289377666681139e+00
3.033319013523753660e-01,3.178835936323143319e-01,1.629740168428321090e-01,9.580902844093074078e-02,1.920346967605318922e-01,1.433043612072802953e-01,1.699912957822575788e-01,3.902965428647597323e-01,1.749193128557030297e-01,3.013744747936318857e-01,3.159603969924691946e-01,4.117866104243412817e-01,4.905091984770586500e-01,6.107773915487837435e-01,7.383402892600103851e-01,8.331997024676975894e-01,9.986587790607102111e-01,1.120647442311126785e+00,7.874262765438057032e-01,5.225827429861377160e-01
1.862470370936016861e-01,2.168538309158903887e-01,1.014442956207774749e-01,1.118463909385552929e-01,6.611874050002086722e-02,3.483239004543622203e-02,1.163437511152849990e-01,1.083521304545788932e-01,1.949379859744680976e-01,1.121906818289534619e-01,2.850139514019709996e-01,1.366133426846611043e-01,3.308347909983338497e-01,4.342718549072068779e-01,1.521341099740703973e-01,1.511167678078820797e-01,1.650076946597796301e-01,1.407681339469954718e-01,4.151583261962161764e-01,3.201182112273945890e-01
2.722195381617467658e-01,2.930071772676551278e-01,2.766042900161482798e-01,1.776933499266822036e-01,1.139215443817389734e-01,1.271488682745646748e-01,1.602181411812252931e-01,2.161094408816849333e-01,2.588102087847790611e-01,2.517147021187808309e-01,5.243589572795546161e-01,8.084336963391869357e-01,1.088750632484057235e+00,1.369128751796774957e+00,1.648922446288779486e+00,1.923838715635016516e+00,2.158053538807893190e+00,2.408363992701725298e+00,2.657721243718354387e+00,2.899825536073391330e+00
2.080821779442537378e-01,2.845516608835775285e-01,3.186449150973180156e-01,2.785789357630389929e-01,3.266400875392493353e-01,1.176481429376567689e-01,1.360546812674472694e-01,3.157080721267391255e-01,4.108742200547292334e-01,2.290465079351798605e-01,4.153014781366146102e-01,5.945226397809492136e-01,5.846062845038285660e-01,4.786973360689222301e-01,5.567251932151631166e-01,7.959550905243177876e-01,5.222342878717300962e-01,2.965530704718182253e-01,5.008818293388830334e-01,6.565103797438873734e-01
2.489728080362747509e-01,2.313611993507728171e-01,2.103767729536770437e-01,1.825215069798700462e-01,2.285762698582343988e-01,3.377963184469487956e-01,4.378247805340640397e-01,3.581253060744161720e-01,2.580454875939727777e-01,2.116988188997133424e-01,2.372789528742801912e-01,3.820565277791784786e-01,5.547392027182460605e-01,7.418837515191643028e-01,9.216572947756007661e-01,1.119084272333705998e+00,1.318116681752928177e+00,1.516267797901802439e+00,1.716509620342951292e+00,1.904353374567883561e+00
1.424214336966717065e-01,2.244938478467857212e-01,1.588855668138230148e-01,2.244938478467857212e-01,1.424214336966717065e-01,8.553093483601897917e-02,1.424214336966717065e-01,1.684867555330997121e-02,6.150162589131512314e-02,2.074500596401660513e-01,1.859832429793527031e-01,3.188996763886892127e-01,4.866341669184292007e-01,6.541099376981852620e-01,4.505610854855778835e-01,3.717299987369419023e-01,4.932364515566967089e-01,7.332372621042250183e-01,4.346439315546249404e-01,4.751781494278109474e-01
