1.339268083400006748e-02,7.782760009240459638e-03,9.826080608595813559e-03,1.219777963195556661e-02,7.782760009240459638e-03,5.319188550336383971e-03,7.782760009240459638e-03,1.634599097914204296e-02,9.826080608595813559e-03,2.331307360955975003e-02,1.094787332769085048e-01,1.229579091290102094e-01,1.173032971409863345e-01,1.229579091290102094e-01,1.272148045189775145e-01,1.337305798731062700e-01,1.180803435384066430e-01,1.131973992305456839e-01,1.297916516962771549e-01,1.206419164696364565e-01
1.913371751324022610e-02,2.649512505866166018e-02,2.068833039861638426e-02,1.869718796453758228e-02,1.995035966440838679e-02,8.474773834095464253e-03,9.755701676071443923e-03,4.374024007230992508e-03,1.096175635375774837e-02,1.586881374674239953e-02,2.619800741617426751e-02,3.400414921888102182e-02,1.292344618098960687e-02,2.687118174972857182e-02,1.129982914931946733e-02,9.106304994774722106e-02,1.063173728425331060e-02,1.604492834110586227e-02,3.030150931894428148e-02,4.360699260390598492e-02
3.533376186743960451e-02,3.244660980969357733e-02,3.017470861278176777e-02,3.659113374558989329e-02,3.715874864303486680e-02,3.971267220894784955e-02,3.676289980851152328e-02,3.341567719005044540e-02,3.432399536712245347e-02,3.249264752712642534e-02,2.641527443229782154e-02,3.972999924530133675e-02,4.466415567128290826e-02,3.803862057212371861e-02,2.392469554564675624e-02,3.925320859169511428e-02,2.641527443229782154e-02,2.793018800180726083e-02,3.005532288872566835e-02,3.105049770608384746e-02
1.818080728447935696e-02,9.305141358455929282e-03,7.974349617658865394e-03,1.224959678879569171e-02,2.297782248299197125e-02,7.606174852519092047e-03,1.397265796268098471e-02,1.977611059214593597e-02,1.551496663251666734e-02,2.778315211340162683e-02,6.620058522915880928e-02,5.621980440579477795e-02,8.428124203065409659e-02,1.056537277408965553e-01,1.104520468923272380e-01,2.061197105511080596e-01,2.050164390286629279e-01,2.768797506948080800e-01,2.776730993770282208e-01,2.430079675116177951e-01
2.072735435370691090e-02,2.555390671354519291e-02,2.072735435370691090e-02,2.153763420309795507e-02,1.429167276266302133e-02,2.201213213632667240e-02,1.604015400259289903e-02,2.211628653042451917e-02,1.429167276266302133e-02,2.211628653042451917e-02,1.799287918809433506e-02,2.220770430603265580e-02,1.055104144265810347e-02,4.156851365359093969e-02,1.107183771522080550e-02,4.303510314681015941e-02,4.156851365359093969e-02,1.055104144265810347e-02,2.205682342527413159e-02,1.309425968150433259e-02
2.510886562209868264e-02,3.125507895217818216e-02,3.573398390626635751e-02,2.621602986947988573e-02,3.025757599961201305e-02,2.532893852912464216e-02,3.353374254907128676e-02,2.554268396853189363e-02,2.973149730468402363e-02,3.150503949192819814e-02,4.281252489862494293e-02,3.243932823354792050e-02,4.124983149878654054e-02,3.898407126801445993e-02,4.583742422673772049e-02,4.692000085525451641e-02,4.983000444328295614e-02,5.306392712600592476e-02,3.755474598293543492e-02,4.117864054184648681e-02
1.438626930527257645e-02,1.412540874880767461e-02,8.253155859257840093e-03,1.262333591735125340e-02,8.288061801861200048e-03,1.217228847842360788e-02,1.098623580959283766e-02,1.262333591735125340e-02,1.098623580959283766e-02,8.789088841617585107e-03,3.417122415200077867e-01,3.561844437862046187e-01,3.231617658590426045e-01,3.417122415200077867e-01,3.207691485389228547e-01,3.200787066182002594e-01,3.314151198789063169e-01,3.231617658590426045e-01,3.396389989370914853e-01,3.337043527813717825e-01
1.639262282425369560e-02,1.811753551400444029e-02,1.280605797381282294e-02,9.786186351053858395e-03,1.456626305649449254e-02,1.360899597244056257e-02,1.817119486357757566e-02,3.200319958581628738e-02,1.089798087806770517e-02,1.352654447969481484e-02,1.902027454985235344e-01,1.787864285337722736e-01,1.453809008722784790e-01,1.514861418708738083e-01,1.748243444790684720e-01,1.755718301513463919e-01,1.590312500458386236e-01,1.786893080083168661e-01,2.038707737947886844e-01,1.626535971563068395e-01
8.712371422155223977e-03,1.449253423891513730e-02,8.181627936710450869e-03,1.251337947008182051e-02,1.272600111839320217e-02,8.181627936710450869e-03,8.712371422155223977e-03,1.449253423891513730e-02,1.272600111839320217e-02,1.575885190250254225e-02,3.144040158080001479e-01,3.736861061655912253e-01,3.337783970279677437e-01,3.736861061655912253e-01,3.667421007527642551e-01,3.648199996403201362e-01,3.588964011429954248e-01,3.679755619428683455e-01,3.529197817161592865e-01,3.730620453510405388e-01
3.137605800776289283e-02,2.260453952325055041e-02,2.426652057807598961e-02,1.757398904335726389e-02,2.106983344437428005e-02,3.107068816544726261e-02,2.502078070697707352e-02,2.148441554413406049e-02,1.977097734520201142e-02,2.563058141086915070e-02,7.959411619661643789e-02,5.087457260665772391e-02,8.741282425081961516e-02,9.424393888807458541e-02,1.159357111928719652e-01,1.244492517762746386e-01,9.348245287089279598e-02,1.371243180673813178e-01,9.378845186807213685e-02,9.118107753949873662e-02
1.808405074488911649e-02,2.791029817278713188e-02,1.887651574341872585e-02,2.452646947528987556e-02,1.887651574341872585e-02,2.791029817278713188e-02,2.107123249895121592e-02,2.467691098628177482e-02,2.107973787421253339e-02,2.107123249895121592e-02,7.573137431732317459e-01,7.631354479962507709e-01,7.569824748627674849e-01,7.442933028795066797e-01,7.846824954668402130e-01,7.002401997726293015e-01,7.191347013770680308e-01,7.471969246328922232e-01,7.002401997726293015e-01,7.501284659391196374e-01
2.144280874926689576e-02,3.232421259703738281e-02,1.667326766318365239e-02,1.393720636642518766e-02,1.146370183417460241e-02,3.068434478773139282e-02,2.045788018883007431e-02,2.352004104079673599e-02,2.059265357495260185e-02,1.573633035764763696e-02,7.280545649523598173e-02,7.557509924615486707e-02,7.921778110936249229e-02,9.473204005605602440e-02,7.305953797566511199e-02,5.631633037004736553e-02,1.594555974376655749e-01,1.951918850806829142e-01,1.672998782665676143e-01,1.712191018061110237e-01
1.862720264988242808e-02,2.139518805279075342e-02,1.862720264988242808e-02,2.170244156501749053e-02,2.495420873579217574e-02,1.602325435427207762e-02,1.437198751341163018e-02,1.662809505362302168e-02,1.615600844248423970e-02,1.731279205595742318e-02,1.015955746353962352e+00,9.889652108385125207e-01,1.026293078465083219e+00,1.021886843455306781e+00,1.015955746353962352e+00,9.834442710478086269e-01,9.867078839055943851e-01,1.026293078465083219e+00,1.010024802749402983e+00,9.580033771247608021e-01
