1.339268083400006748e-02,7.782760009240459638e-03,9.826080608595813559e-03,1.219777963195556661e-02,7.782760009240459638e-03,5.319188550336383971e-03,7.782760009240459638e-03,1.634599097914204296e-02,9.826080608595813559e-03,2.331307360955975003e-02,3.705732104912832892e+00,3.681518741420141350e+00,3.763323774934079324e+00,3.681518741420141350e+00,3.762396385193144344e+00,3.714817543850374548e+00,3.684495068499798354e+00,3.622078628047327609e+00,3.573744390125115800e+00,3.634520806155148165e+00
1.913371751324022610e-02,2.649512505866166018e-02,2.068833039861638426e-02,1.869718796453758228e-02,1.995035966440838679e-02,8.474773834095464253e-03,9.755701676071443923e-03,4.374024007230992508e-03,1.096175635375774837e-02,1.586881374674239953e-02,1.582217221886323522e+00,1.635430568831287346e+00,1.725431883666787902e+00,1.770363353394160288e+00,1.834162968217591505e+00,1.528274587143185537e+00,2.272472348241301177e+00,2.430259017034666069e+00,2.597928320260162849e+00,2.629524539643066650e+00
3.533376186743960451e-02,3.244660980969357733e-02,3.017470861278176777e-02,3.659113374558989329e-02,3.715874864303486680e-02,3.971267220894784955e-02,3.676289980851152328e-02,3.341567719005044540e-02,3.432399536712245347e-02,3.249264752712642534e-02,7.807711786878862581e-01,9.166876300856192650e-01,8.825175306747075066e-01,1.043984932898786244e+00,8.628540327244801356e-01,1.001636483284399581e+00,7.807711786878862581e-01,8.172284943840584237e-01,7.987597563770882925e-01,7.959647903297474292e-01
1.818080728447935696e-02,9.305141358455929282e-03,7.974349617658865394e-03,1.224959678879569171e-02,2.297782248299197125e-02,7.606174852519092047e-03,1.397265796268098471e-02,1.977611059214593597e-02,1.551496663251666734e-02,2.778315211340162683e-02,3.122784366232096875e+00,3.151777634143358764e+00,3.085885629662328267e+00,3.458157063830229028e+00,3.396798960830473835e+00,3.135400724975145881e+00,3.189097704812593914e+00,3.542156009307021236e+00,3.698884541284579441e+00,3.772391366702231963e+00
2.072735435370691090e-02,2.555390671354519291e-02,2.072735435370691090e-02,2.153763420309795507e-02,1.429167276266302133e-02,2.201213213632667240e-02,1.604015400259289903e-02,2.211628653042451917e-02,1.429167276266302133e-02,2.211628653042451917e-02,1.378633018440919233e+00,1.625534500519042913e+00,1.708110732769335449e+00,1.563424021954872067e+00,1.539092619903610126e+00,1.741741160632538810e+00,1.563424021954872067e+00,1.708110732769335449e+00,1.535865332225197610e+00,1.687362448968812378e+00
2.510886562209868264e-02,3.125507895217818216e-02,3.573398390626635751e-02,2.621602986947988573e-02,3.025757599961201305e-02,2.532893852912464216e-02,3.353374254907128676e-02,2.554268396853189363e-02,2.973149730468402363e-02,3.150503949192819814e-02,9.368133889678148529e-01,1.111636983586796301e+00,9.727563495863009724e-01,1.143308362497632569e+00,9.553288251809501919e-01,1.041387054339128371e+00,1.123148544924670533e+00,9.549148543766989850e-01,1.209172467252130900e+00,1.273955412159349043e+00
1.438626930527257645e-02,1.412540874880767461e-02,8.253155859257840093e-03,1.262333591735125340e-02,8.288061801861200048e-03,1.217228847842360788e-02,1.098623580959283766e-02,1.262333591735125340e-02,1.098623580959283766e-02,8.789088841617585107e-03,1.892341016574692336e+00,1.884440441880469885e+00,2.130518993786714166e+00,1.892341016574692336e+00,2.129439111631452164e+00,2.096590672420893586e+00,2.062954615939616598e+00,2.130518993786714166e+00,2.183272538616870317e+00,1.951312074163161103e+00
1.639262282425369560e-02,1.811753551400444029e-02,1.280605797381282294e-02,9.786186351053858395e-03,1.456626305649449254e-02,1.360899597244056257e-02,1.817119486357757566e-02,3.200319958581628738e-02,1.089798087806770517e-02,1.352654447969481484e-02,3.716101165466007661e+00,3.709514394200014831e+00,3.022086367288504771e+00,3.149662439160515248e+00,3.231461497630018442e+00,3.504806968880422868e+00,3.675409726018903811e+00,3.214865280703542272e+00,3.245908900639648209e+00,3.289224209115955588e+00
8.712371422155223977e-03,1.449253423891513730e-02,8.181627936710450869e-03,1.251337947008182051e-02,1.272600111839320217e-02,8.181627936710450869e-03,8.712371422155223977e-03,1.449253423891513730e-02,1.272600111839320217e-02,1.575885190250254225e-02,1.961742502056713633e+00,1.949579104679608710e+00,2.008071235460569426e+00,1.949579104679608710e+00,1.862958513799052751e+00,1.943957002904602049e+00,1.913571583795447451e+00,1.812447536008694904e+00,2.101279443536770319e+00,2.083879947659119658e+00
3.137605800776289283e-02,2.260453952325055041e-02,2.426652057807598961e-02,1.757398904335726389e-02,2.106983344437428005e-02,3.107068816544726261e-02,2.502078070697707352e-02,2.148441554413406049e-02,1.977097734520201142e-02,2.563058141086915070e-02,7.566874659984899054e-01,5.344844514176444461e-01,1.193275833002641839e+00,5.837270099973003168e-01,9.026100075195574446e-01,9.239471789632947019e-01,4.976328185470048071e-01,2.394727809935256246e+00,7.209374106929905546e-01,5.212881160789157864e-01
