8.941883190772642598e-02,1.084563751901889278e-01,1.002232316804492485e-01,1.149328728007707884e-01,1.253599111783262332e-01,1.187582022403813331e-01,1.190488769783983741e-01,1.177799844131678514e-01,1.098947484126788637e-01,9.361529534674527253e-02
8.191907168151849050e-02,1.037918875844573291e-01,1.307797505078455713e-01,1.556470263206708449e-01,1.795129186879535210e-01,1.994511360393258770e-01,2.173908228414699328e-01,2.315600263089042932e-01,2.427041736758543677e-01,2.533966038095321616e-01
3.699027784347636016e-02,6.512570180463582437e-02,6.358133395091895845e-02,7.968913681104188018e-02,7.358684402208350017e-02,7.739030366967110386e-02,5.761906527601225181e-02,3.767922549583310743e-02,3.790447278883001675e-02,2.942105950186953145e-02
4.772781366232841660e-01,4.695031239486001651e-01,4.614165239635459326e-01,4.376318632746440951e-01,4.193568155919635276e-01,3.967257058147390936e-01,3.848140710086184746e-01,3.762147139477406421e-01,3.661308780940721874e-01,3.573445273140313239e-01
1.675159786791190486e-01,1.814785878521791296e-01,1.987764749591694191e-01,2.024598912183230293e-01,2.120725705037088682e-01,2.058639583057513545e-01,1.916391933822137461e-01,1.828714916280383962e-01,1.718449838603784419e-01,1.851665625637507751e-01
5.771038414149205764e-02,3.840439388737865167e-02,3.247264418519791446e-02,2.971535834408538246e-02,2.660435485579015422e-02,2.828082148276814256e-02,3.551411201730451939e-02,4.556013117148223490e-02,5.517616347094077278e-02,6.408805528817967945e-02
1.094717724027094961e-02,8.054026082188942004e-03,2.120774768415003772e-02,2.870670455594974413e-02,4.109452857251283397e-02,4.278957406063380736e-02,3.502234941769431786e-02,3.191936555115246904e-02,2.338907815159820686e-02,2.672653024678119799e-02
4.163731004238251932e-01,4.089275694862398169e-01,4.215393101951446231e-01,4.059808388906682719e-01,3.967218114129158479e-01,3.934767908495951927e-01,3.891189742814231689e-01,3.847578491926466615e-01,3.705559863092481310e-01,3.658490201174708356e-01
3.192498971224280030e-02,3.511068431102709608e-02,3.840027721643666375e-02,4.854086067489427753e-02,4.143566901495165933e-02,5.146688583419244123e-02,4.832282744395966639e-02,4.059089604589865424e-02,4.603589917587809499e-02,3.347436488403802979e-02
1.157730982841387035e-01,1.121605353418431983e-01,1.067105026499971659e-01,1.046706078248025862e-01,1.118997568664004821e-01,1.204696387668765661e-01,1.316641886858466171e-01,1.416494596506411019e-01,1.484798945576718820e-01,1.566091043904733471e-01
1.583987225645623054e-01,1.395099094386674510e-01,1.086876269689730640e-01,8.372261290047032511e-02,8.224887181059274688e-02,9.207171872584023198e-02,9.477240275553282245e-02,1.082584831934360337e-01,1.008667328623133463e-01,1.134778433934964942e-01
2.008196657477069880e-01,1.961392496829479359e-01,1.903387524949091136e-01,1.742437339619897774e-01,1.683187727500446984e-01,1.563227521750499560e-01,1.529980027669202991e-01,1.503491745212615083e-01,1.506382486656544506e-01,1.502396820177885617e-01
1.304818231204442069e-01,1.283229879550242813e-01,1.352422726892624771e-01,1.196461823052194368e-01,1.133810278970516366e-01,1.038590973268421619e-01,1.169711786810344323e-01,1.181140373327104753e-01,1.258335275927700836e-01,1.334181241522574835e-01
3.401322425915154213e-02,4.265296436952091541e-02,5.637421860597495449e-02,7.015726878355163509e-02,8.295014748058694709e-02,9.453305838626148427e-02,1.047282139497264092e-01,1.141025836969334628e-01,1.207906365878288341e-01,1.263549094690456231e-01
7.137175402160168824e-02,4.327037840884852965e-02,4.439273200500918476e-02,4.074331268856732496e-02,2.989641613104722026e-02,2.065454418844316770e-02,3.026171115133924686e-02,3.027131332152268109e-02,1.941668602441094446e-02,2.758788478664709123e-02
1.030652167561695587e-01,1.284028311732701710e-01,1.516359517717167926e-01,1.673577699679625330e-01,1.682016166825519576e-01,1.636708693370235446e-01,1.654920939232354671e-01,1.702995097474720998e-01,1.768394551686615079e-01,1.850325179693950717e-01
3.085691162554416930e-02,2.091219488100802201e-02,1.416921108138896775e-02,1.703725738826494807e-02,1.579129313111848204e-02,1.846494920052320354e-02,1.776874559705760373e-02,1.326270835087528695e-02,1.897650145250981413e-02,1.899995254885247786e-02
6.882650539627535591e-02,7.921559512441071760e-02,7.242301052283198204e-02,6.478027289373335107e-02,5.211399379218024236e-02,3.995734490653325699e-02,3.657233859627235378e-02,4.364780956155288327e-02,5.632160231749918505e-02,6.975745870018755512e-02
4.562752633119051410e-02,3.404782787793688564e-02,2.693843194634397073e-02,3.492627289743105434e-02,3.985764026754943373e-02,2.422113678237089451e-02,2.331974943763700375e-02,2.149610308648618878e-02,2.566818258408559011e-02,3.022683572487244383e-02
1.357694267347956396e-01,1.549091148274587826e-01,1.791433088021645859e-01,2.041589034047079920e-01,2.251506632716983591e-01,2.448827911439325489e-01,2.590241952460226593e-01,2.732287932572237121e-01,2.882160520691807171e-01,3.022378928705007350e-01
1.226901462815238320e-01,1.475124587858521463e-01,1.360670253208121350e-01,1.425210455788415154e-01,1.489798730583815345e-01,1.383536988111054578e-01,1.479285588240250304e-01,1.629013341120634228e-01,1.512630740110939009e-01,1.556744860306670808e-01
9.731336513709359926e-02,1.149399120680910935e-01,1.282686235185777068e-01,1.370900547287772497e-01,1.414605398554740490e-01,1.486511143309939553e-01,1.576039172534772492e-01,1.678855852347833078e-01,1.785924735329869617e-01,1.902155167954992787e-01
8.717509611258936197e-02,5.999913395631004120e-02,4.164600365386672554e-02,4.150811709585740250e-02,3.799635575163502060e-02,4.178977614742476754e-02,5.264097091775162690e-02,6.608922878235642950e-02,6.028128532013068280e-02,5.404444678295097781e-02
3.535653307649780364e-02,3.969973581721225608e-02,4.747085850395246776e-02,6.336499495000648408e-02,8.196974495238483482e-02,9.999636806845998982e-02,1.168321055166168937e-01,1.297571041173466166e-01,1.383785362074899383e-01,1.438799483142911284e-01
3.407461543002361648e-02,4.862643768413854595e-02,7.194073753038719710e-02,6.850559661032522285e-02,8.090805258667137234e-02,7.823573615990893348e-02,9.489443325460478196e-02,1.000477104881419693e-01,1.168179674369869414e-01,1.187764719724804380e-01
7.485294165130096378e-02,9.422206368032019774e-02,1.088590376483089400e-01,1.175927135708621785e-01,1.258578795445231824e-01,1.341019515470103785e-01,1.417912279782270191e-01,1.494634634483396063e-01,1.565236314291960917e-01,1.638941771068340714e-01
8.460973023987321262e-02,1.199190412447539711e-01,1.399068623572454206e-01,1.478767147544202409e-01,1.442631688923489419e-01,1.438946065071572966e-01,1.462812235098702174e-01,1.535295478949541548e-01,1.628344623132098601e-01,1.615628811050419666e-01
5.294484054691958597e-02,7.103878918512064600e-02,9.260057440373803406e-02,1.113821039358253578e-01,1.255358956318211316e-01,1.384124590812031430e-01,1.506314073870586301e-01,1.617802141322335352e-01,1.728501197717989546e-01,1.843563154319093345e-01
4.344775307223436300e-02,2.993699984834726283e-02,2.067866558974714927e-02,3.675184465840101999e-02,4.703600599544558586e-02,6.068064085151492898e-02,4.405295965117188989e-02,3.522258617409361470e-02,2.773705331287638909e-02,3.267379568020212927e-02
8.114643891209186166e-02,9.843744202446030878e-02,1.172912292178635296e-01,1.357898513768458493e-01,1.496698708509546782e-01,1.586898678354705106e-01,1.643345062084113073e-01,1.688117885360229664e-01,1.752716966884045602e-01,1.823927289719365075e-01
3.573081129773365838e-02,4.825390349458533873e-02,5.497043520150430435e-02,7.336880956226621286e-02,7.588285923859944271e-02,7.053325725671395763e-02,7.749132612544323839e-02,7.067022778900415581e-02,8.804261812148857225e-02,8.411458240829748634e-02
1.153516258343652151e-01,1.209914710411055666e-01,1.250133128450270081e-01,1.304994466935981701e-01,1.385171394852227067e-01,1.485475919929023780e-01,1.586642959769614392e-01,1.687087004314093419e-01,1.783622796811319688e-01,1.872816061857282832e-01
1.300194932155075353e-02,5.849654921376883088e-02,8.621302811349447481e-02,1.098658665545648866e-01,1.224654384231749632e-01,1.169562351991413479e-01,1.125642303775030023e-01,9.609943482499633260e-02,9.765029674023649464e-02,1.091378405295346798e-01
3.774933282999502759e-02,3.541107090882968794e-02,5.305810281182158500e-02,6.762861349454446502e-02,7.571064581110122094e-02,8.072192561602956062e-02,8.242740350217628298e-02,8.272617298798648489e-02,8.433351483195894449e-02,8.810759810333564090e-02
1.546576352087714323e-01,1.150528120809642396e-01,1.110154792378049010e-01,1.074541813865884099e-01,1.286297858724302356e-01,1.401289049584709123e-01,1.549291628806520327e-01,1.552527148199638052e-01,1.542753165641004010e-01,1.475228979902795112e-01
1.097494296875479725e-01,1.122239539274447750e-01,1.157420379288832263e-01,1.218894514092262460e-01,1.319677661379868583e-01,1.433653833086165896e-01,1.558229385432111647e-01,1.687610800021983881e-01,1.818433543614679515e-01,1.949334313348785319e-01
