8.941883190772642598e-02,1.084978501678762475e-01,9.989947432675862216e-02,1.143532565446183646e-01,1.254227854313405000e-01,1.192700653674022282e-01,1.232234937097531763e-01,1.264280822594890941e-01,1.216183794692510950e-01,1.071635920332530273e-01
8.191907168151849050e-02,1.023250880827974857e-01,1.269747838162725850e-01,1.496548865935875827e-01,1.715422057716949333e-01,1.898949144169397030e-01,2.052005036405241123e-01,2.189970725148411013e-01,2.311732928844701107e-01,2.435131189458250578e-01
3.699027784347636016e-02,6.707768984620487984e-02,6.912427265939624643e-02,8.924673811361434617e-02,8.691781600865405855e-02,9.399848336928810777e-02,6.288843154224285636e-02,4.679579391411980288e-02,4.970641852264373606e-02,5.256729297875207402e-02
4.772781366232841660e-01,4.706318532220997164e-01,4.649866547731933974e-01,4.432524358599775338e-01,4.262028444311653508e-01,4.046883996879020451e-01,3.919585137266177743e-01,3.805829417377448731e-01,3.676770978815662727e-01,3.572877978835397039e-01
1.675159786791190486e-01,1.627917219807180349e-01,1.804214450908130374e-01,1.778300984492171000e-01,1.922703977531783903e-01,1.512078577177125571e-01,1.466447852882743763e-01,1.550041616348744045e-01,1.407246837344117985e-01,1.739179514231888046e-01
5.771038414149205764e-02,4.645611939053317235e-02,3.373188865202222247e-02,2.124201826183980471e-02,1.234830068129432086e-02,1.248543076948427887e-02,1.532462209675150740e-02,1.803559024149527928e-02,1.991606465554392885e-02,2.158536525247396060e-02
1.094717724027094961e-02,7.995780911824545631e-03,2.057748598041484259e-02,2.790604195179123559e-02,4.006993183618080129e-02,4.111581773121256167e-02,3.286107861674027186e-02,3.032133575266948711e-02,2.253986393660139392e-02,2.665358771706437604e-02
4.163731004238251932e-01,4.077145058931348487e-01,4.167956576377573885e-01,3.972439555735929884e-01,3.859455984983435894e-01,3.810225057786385539e-01,3.763726332061198554e-01,3.702344165746439542e-01,3.530819515237424988e-01,3.456452438003014827e-01
3.192498971224280030e-02,3.546343922208065186e-02,3.948246913829647764e-02,5.093732714263324302e-02,4.518984920323837473e-02,5.701319447164328313e-02,5.650898326459225657e-02,5.022702437841441991e-02,5.678297949108290776e-02,4.516639360611668375e-02
1.157730982841387035e-01,1.122482500917671988e-01,1.071827512166066004e-01,1.047733300325605355e-01,1.126230401149150573e-01,1.200409768444691272e-01,1.326995522149883866e-01,1.451488008105308314e-01,1.559372256251660704e-01,1.651374016489621788e-01
1.583987225645623054e-01,1.389850706865609908e-01,1.073826712548042461e-01,8.180084243658139465e-02,7.959868477393580721e-02,8.876783736343873965e-02,9.056121912672859819e-02,1.027077641617818449e-01,9.340189893535981447e-02,1.035613049296477683e-01
2.008196657477069880e-01,2.101904755562725990e-01,2.083474310047510880e-01,2.161433760183780750e-01,2.183743398903896515e-01,2.198891874043883143e-01,2.108161869817998246e-01,2.242589811134278743e-01,2.267990488718005515e-01,2.286940617133409182e-01
1.304818231204442069e-01,1.284421326788990902e-01,1.357822674939836993e-01,1.202974919849301716e-01,1.143280633771741051e-01,1.070113260500063918e-01,1.204657484933647354e-01,1.209616739499282528e-01,1.302517834202042979e-01,1.374916300336456454e-01
3.401322425915154213e-02,4.304248224861123573e-02,5.775894770619399710e-02,7.248017678706486500e-02,8.600166781195438259e-02,9.851660993871491634e-02,1.096678510144434709e-01,1.193503332675598105e-01,1.267993763547619335e-01,1.337005101960080378e-01
7.137175402160168824e-02,4.392620657691933411e-02,4.589908229563673114e-02,4.251446443018232907e-02,3.344893389729727134e-02,2.462009270888790291e-02,3.701351822651831325e-02,3.611041704962029975e-02,2.607363071553769548e-02,3.529663276107330300e-02
1.030652167561695587e-01,1.255854356821582696e-01,1.438383324845786126e-01,1.504108582027276486e-01,1.462513627807975891e-01,1.426395664294038967e-01,1.482319598738226774e-01,1.567565860831090785e-01,1.654149821761319861e-01,1.741275201585364696e-01
