8.941883190772642598e-02,1.150676004343725856e-01,1.545067599251229440e-01,1.699382313392695520e-01,1.908380592026877876e-01,1.680560144704199566e-01,1.799876753826054609e-01,1.760186154580827833e-01,1.769103066326530027e-01,1.526645492276727800e-01
8.191907168151849050e-02,6.030840739179513244e-02,5.840178079094258262e-02,7.163366367607285068e-02,8.346339149531957491e-02,7.782849381885903473e-02,6.642948303026170731e-02,2.812857315979166647e-02,5.467423430944245294e-02,1.238313772558767151e-01
3.699027784347636016e-02,6.340591375727946954e-02,6.259276004933884974e-02,8.012236579780908363e-02,7.658803292058879997e-02,8.017905805964617438e-02,6.054487992281552128e-02,3.884839579518110930e-02,3.097843264212231384e-02,1.198150367335805606e-02
4.772781366232841660e-01,4.707915170985542130e-01,4.638206195429899759e-01,4.404457176598278734e-01,4.223984133081691850e-01,3.996072670453032494e-01,3.880743236625878723e-01,3.789592389613576917e-01,3.691653402714716314e-01,3.613884900517174703e-01
1.675159786791190486e-01,1.825680720561410342e-01,1.875320816606648733e-01,1.641065063501541410e-01,1.052654171344046680e-01,5.506676979975620029e-02,1.397023942551297027e-01,1.377773578064029614e-01,6.683356919716129663e-02,1.001498246370835510e-01
5.771038414149205764e-02,3.857312351602196904e-02,3.064969525341502618e-02,2.694891858743478016e-02,2.573917432432406074e-02,3.260649161272244356e-02,4.407073109160603019e-02,5.561190392237246038e-02,6.613810779994735989e-02,7.557875891649674938e-02
1.094717724027094961e-02,1.405124557832661443e-02,7.085678297492345457e-02,1.235745765327996709e-01,1.412593292723294536e-01,1.642059102951503036e-01,1.574667398620933634e-01,1.291620135885414578e-01,1.169765243475106159e-01,9.159116001567792209e-02
4.163731004238251932e-01,4.715001446577782307e-01,5.898757536835513848e-01,6.918094479731864421e-01,6.027995309947786762e-01,5.173609904289472317e-01,4.225888848968070710e-01,3.782743621293240821e-01,3.413869859862257994e-01,3.414426888511591374e-01
3.192498971224280030e-02,5.567148820110016938e-02,3.256818168520937695e-02,2.152184126554355925e-02,3.815943205618188561e-02,4.171009076580414754e-02,3.014629968958985884e-02,2.319523732205814107e-02,2.173840559298695352e-02,2.840405000681798728e-02
1.157730982841387035e-01,1.124613146493931293e-01,1.155778026477903286e-01,1.032286339472580777e-01,1.047193223238649662e-01,9.139216301199652726e-02,8.964615860408615966e-02,7.163464488194574986e-02,5.290470092426861198e-02,3.868355830820539160e-02
1.583987225645623054e-01,1.467813119034844516e-01,2.133927601870657664e-01,2.719829482698750134e-01,3.116363109002435738e-01,3.050129561830060565e-01,2.993783938232387754e-01,2.904636058734416104e-01,2.600781363878515995e-01,2.491670568588524315e-01
2.008196657477069880e-01,1.954642579123296586e-01,1.886841673382202433e-01,1.710028808562340241e-01,1.635159993323317407e-01,1.502385838621428660e-01,1.452434997913417125e-01,1.414827052194759793e-01,1.410862021175635916e-01,1.408188691424953898e-01
1.304818231204442069e-01,1.282580290159307246e-01,1.346175068312008005e-01,1.185789628417436292e-01,1.110559569612059733e-01,9.987124051304804850e-02,1.564519694723436882e-01,1.694075228201823713e-01,1.969372768696348863e-01,1.942739477270328807e-01
3.401322425915154213e-02,4.339138121266127718e-02,5.850672696609294371e-02,7.414647625849110635e-02,8.925230620480277544e-02,1.030839317608144290e-01,1.151204808611477476e-01,1.251703488301137424e-01,1.325758758795720915e-01,1.429078686149837518e-01
7.137175402160168824e-02,4.444605944633968353e-02,4.702215351305429059e-02,4.395233439158657829e-02,3.570613772393229496e-02,2.777684173823691954e-02,4.133259146964707309e-02,4.084430001811013150e-02,3.221055395653203007e-02,4.269121196999756812e-02
1.030652167561695587e-01,1.200264352106228255e-01,8.776753190775567204e-02,9.527205983260453315e-02,1.628394480712851422e-01,2.427661372707595466e-01,2.926243967257140532e-01,3.012194700450394613e-01,1.511815980863889519e-01,1.076289932405306016e-01
3.085691162554416930e-02,5.016863086432925972e-02,3.702001810742720778e-02,1.807024734939901428e-02,3.058371784700381416e-02,7.018184646678442273e-02,1.439896840694480373e-01,1.783282659376923540e-01,1.775466443822866780e-01,1.731557577193849895e-01
6.882650539627535591e-02,7.929468358906681391e-02,7.263640973583256055e-02,6.750219302743495908e-02,5.817435028846501543e-02,4.916860199965528838e-02,3.945473932245139453e-02,2.940091316431964891e-02,2.034628787179734721e-02,2.177886198284798361e-02
4.562752633119051410e-02,3.578645961618361071e-02,3.319912497460257572e-02,4.864247570710555219e-02,6.004227172488819236e-02,4.196771501532092774e-02,6.358496372094736560e-02,9.033440151535519769e-02,7.417430650603172582e-02,9.376322034340930922e-02
1.357694267347956396e-01,1.538840705951148302e-01,1.755776631605246163e-01,1.962159800008654587e-01,2.114516062646000782e-01,2.236233986523480100e-01,1.528825571641650449e-01,9.146181285261965888e-02,6.368414895986146407e-02,8.937902283484389088e-02
1.226901462815238320e-01,1.176315387386085015e-01,8.239791990510038355e-02,1.109261234192372575e-01,1.156196515883822079e-01,9.420039529631854536e-02,1.016609357083926163e-01,9.598815411116327911e-02,9.580023614888144579e-02,8.732088171657045872e-02
9.731336513709359926e-02,1.035785819458696772e-01,1.036112022725047960e-01,1.203573640881323847e-01,2.491590727179185394e-01,2.864852991798033099e-01,2.725800200659723171e-01,2.789856420283514660e-01,2.859712764880202873e-01,2.893771593886632632e-01
8.717509611258936197e-02,6.044925918821969502e-02,4.259254219633033106e-02,3.959573890812356084e-02,5.724664952492111020e-02,6.213558881829780306e-02,4.537883449154404836e-02,4.694573631684274828e-02,3.055493777828150598e-02,3.561825674748748255e-02
