4.713141456707259369e-03,7.196076623473312852e-09,3.380777595651807662e-07,4.713115522385887511e-03,7.196076623473312852e-09,3.648357171925908915e-07,7.196076623473312852e-09,8.235430470904248068e-08,3.380777595651807662e-07,4.713092824865215517e-03,1.575199099161640470e+00,1.592010685036971740e+00,1.575718368249120482e+00,1.592010685036971740e+00,1.584736264824837315e+00,1.574745303738930291e+00,1.571022542427762847e+00,1.554034493836566222e+00,1.830109555107595432e+00,1.527597777889452058e+00
4.498391632523635053e-07,7.450298882873799405e-03,7.451422440640336799e-03,4.712320281291378088e-03,7.450925330789870057e-03,8.676020009090734675e-07,7.450653463697168993e-03,4.712006905504109548e-03,7.450059491907335373e-03,1.037393424496713124e-06,9.433827259743317317e-02,1.303828520160425497e-01,1.273661474102956159e-01,8.724562184399169140e-02,9.000240710360785101e-02,6.082335139170128024e-02,1.163998488860441105e+00,3.605627266578347728e-02,2.748850223553133201e-02,2.053843921608460299e+00
4.712072036558952355e-03,4.712012984756719543e-03,7.041890590642196912e-07,7.172150411349775823e-07,1.010018799263434630e-06,7.819516305573870341e-07,1.403156701940133644e-07,4.712083337174480767e-03,4.711709306210063071e-03,4.712119526986437851e-03,1.242850382803923015e+00,1.500083779859551214e-06,9.304796382524588294e-01,9.688208575488856944e-01,1.241285180875672634e+00,4.712215222296737074e-03,1.242850382803923015e+00,1.254369678128058219e+00,1.252734551447632905e+00,3.635433150625902443e-01
3.330572098887550452e-03,4.710934777400284726e-03,1.200764805302981589e-02,7.446646015390622278e-03,6.660904646867150600e-03,7.374132682258505156e-07,1.200743361048717435e-02,9.992075572037961706e-03,7.445126716980620535e-03,4.710834074920357793e-03,3.989413134299712116e+00,3.977340978489305900e+00,1.468189392332784005e+00,2.999771181570644707e+00,1.428076546076774145e+00,1.426530606212451646e+00,1.448723082426973008e+00,4.551763976499110242e+00,4.541331414093376040e+00,4.531589720262333643e+00
1.412703592034734654e-02,1.052909452797689063e-02,1.412703592034734654e-02,7.446586646979290285e-03,7.450211497266346142e-03,4.712058135569952705e-03,3.329162523810325069e-03,1.372793443154804970e-02,7.450211497266346142e-03,1.372793443154804970e-02,1.113169871573767677e+00,1.000000090214348859e-02,9.423921343979497697e-03,1.699375442679460294e-02,4.269089898444007602e-02,2.666368976290376877e-02,1.699375442679460294e-02,9.423921343979497697e-03,1.000000009380361786e-02,2.538357876081685088e-02
8.742056003541165410e-07,2.120452293752350670e-07,8.206229473728399171e-07,3.087784250510594575e-07,1.475330144273812039e-06,7.457141038003101130e-07,1.407932952446344643e-06,3.329292062790697743e-03,1.649209568910237067e-06,3.330352242684647517e-03,4.788346509348655286e-06,2.000000098319187555e-02,2.237219240041945223e-01,4.712147344163134487e-03,2.677098715842400445e+00,2.687016053689949224e+00,2.714277165730976549e+00,2.706850135634178756e+00,8.970153017007396201e-01,1.196945568516947445e+00
9.996922640029382023e-03,3.332107559410131450e-03,3.275473083874658187e-07,7.451314690735306306e-03,9.996922740837632659e-03,2.026885642111010341e-02,9.995482231387242678e-03,7.451314690735306306e-03,9.995482231387242678e-03,4.712608799464263094e-03,2.901245339829267689e+00,3.590077050799886371e-02,1.746470241903599063e-01,2.901245339829267689e+00,9.060488823394245994e-01,9.121547100229155935e-01,9.261873103986068001e-01,1.746470241903599063e-01,1.615591591841691599e-01,5.700885326138609432e-01
9.993938153019854553e-03,1.259474089465584257e-07,4.712314000168390908e-03,7.449331575449183104e-03,4.711608103285515499e-03,7.448897783059129155e-03,2.410687471865458065e-08,5.128667730502911581e-07,7.448861277713717671e-03,4.711034884491540134e-03,1.374388326870144492e-02,2.426946338718798113e-02,6.660635521626533453e-03,6.202579711781044391e-01,7.451237289015593887e-03,6.021652571438173007e-01,3.706691092506208207e+00,1.666514091064408981e-02,1.053759225775039408e-02,7.448874349371270055e-03
3.332105492669157343e-03,6.234833680451856708e-07,4.712856540852026870e-03,4.712302178019451421e-03,1.684256822898078099e-07,4.712856540852026870e-03,3.332105492669157343e-03,6.234833680451856708e-07,1.684256822898078099e-07,3.059469122490554582e-09,1.901615085211855627e+00,2.065186135010459445e+00,3.291488068707091763e+00,2.065186135010459445e+00,2.423696133079165538e+00,2.651839053806910318e-01,8.568167836518530978e-01,8.500000000098087982e-01,1.311754373232550952e+00,1.302616325435656197e+00
7.446850801763680271e-03,4.710609812229281379e-03,1.200223199261387860e-02,9.980146034234220129e-03,7.444135793504592057e-03,9.989188285782546473e-03,7.438766107316964644e-03,7.444667214102259657e-03,4.709976857647193982e-03,3.324279983209166289e-03,2.630006252843321679e+00,3.253236383227500195e+00,3.605457285289004332e-02,2.424061491538411772e+00,1.626747404303202194e+00,1.457961289306707320e+00,4.471902430485951568e-02,5.596964203464107612e-01,4.000000470397278851e-02,1.693980263727367985e+00
3.330103777428147956e-03,7.446339499111845339e-03,7.446507317554505040e-03,7.446250946634593373e-03,7.446507317554505040e-03,7.446339499111845339e-03,1.200602892391067385e-02,6.660105843789146558e-03,3.330927374778294356e-03,1.200602892391067385e-02,2.790071607774200491e+00,3.512018469446823166e-01,3.636988103210406220e-01,2.580682958905221036e-01,4.440019172055935104e-01,6.559359716071230251e-01,4.647925975194016068e-01,2.790071702113563479e+00,6.559359716071230251e-01,3.860028941589704332e-01
7.442138982430148569e-03,7.447744360533120785e-03,9.992184932745404660e-03,6.661570801471280306e-03,1.373201795009198166e-02,1.200876899753604461e-02,1.373498195796389251e-02,7.447201674979683772e-03,9.421756155644589112e-03,6.663207244057728004e-03,4.648632637406391321e-01,2.490000000000429647e+00,2.490000000001069136e+00,2.490080166560010966e+00,2.490020028699198917e+00,5.124436689529811018e-01,2.490020090233609817e+00,2.490002234179701457e+00,2.466710267724790739e+00,2.490020083212053148e+00
3.321538796693577177e-03,1.050893123921304434e-02,3.321538796693577177e-03,4.682488555314548093e-03,7.441516067284831802e-03,4.707573468046817936e-03,4.706990309486510510e-03,4.708702193543020526e-03,3.329062174212316268e-03,1.777200449026850302e-07,2.704580430736596597e+00,2.692275514672871850e+00,1.359063010057881105e+00,2.718522841063314210e+00,2.704580430736596597e+00,7.443473442534344169e-03,2.707581492008373392e+00,1.359063010057881105e+00,3.931832735137366086e+00,2.734116172088454366e+00
4.710986660544673119e-03,9.994289383325138942e-03,5.629188137845631652e-08,4.146315646380571707e-07,4.594379880984433839e-07,3.746809582594323729e-07,3.992777308781114698e-07,4.711867713817572551e-03,4.711960076427661355e-03,3.067444538373820251e-07,1.649241437243052777e-01,1.746420160354614504e-01,3.389230786193344613e+00,1.967762861525133300e-01,3.357812368584527807e+00,3.358643418142486237e+00,2.953320538261795303e+00,1.763890025626495550e+00,1.000000091516898247e-02,1.414596629837985668e-02
